ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1847	2	2	1	0.000000	102.000000	96.000000	0.000000	0.000000	0	48	0
1848	1	2	1	0.000000	96.000000	91.000000	0.000000	0.000000	0	45	0
1849	8	2	1	0.000000	93.500000	86.500000	0.000000	0.000000	0	48	0
1850	1	1	2	0.000000	1805.000000	4.000000	0.000000	0.000000	0	3	0
1851	15	1	1	0.000000	4.400000	4.400000	0.000000	0.000000	0	6	0
1852	31	1	1	0.000000	1.258065	1.258065	0.000000	0.000000	0	2	0
1853	16	1	1	0.000000	1.250000	1.250000	0.000000	0.000000	0	3	0
1854	15	1	1	0.000000	8.400000	8.400000	0.000000	0.000000	0	10	0
1855	138	0	0	0.000000	3.797101	3.797101	0.000000	0.000000	0	2	0
1856	52	2	2	0.000000	37.326923	37.153846	0.000000	0.000000	0	35	0
1857	7	2	1	0.000000	24.142857	24.142857	0.000000	0.000000	0	16	0
1858	11	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1859	7	1	1	0.000000	21.142857	21.142857	0.000000	0.000000	0	12	0
1860	7	1	2	0.000000	20.571429	20.571429	0.000000	0.000000	0	12	0
1861	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1862	15	1	1	0.000000	5.066667	5.066667	0.000000	0.000000	0	4	0
1863	2	2	2	0.000000	79.500000	79.500000	0.000000	0.000000	0	42	0
1864	2	1	1	0.000000	44.000000	44.000000	0.000000	0.000000	0	34	0
1865	1	1	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	8	0
1866	13	1	1	0.000000	7.692308	7.692308	0.000000	0.000000	0	6	0
1867	1	1	2	0.000000	16.000000	8.000000	0.000000	0.000000	0	4	0
1868	10	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	3	0
1869	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1870	2	2	1	0.000000	16.000000	14.000000	0.000000	0.000000	0	8	0
1871	11	1	1	0.000000	13.818182	11.818182	0.000000	0.000000	0	7	0
1872	10	1	2	0.000000	96.500000	92.500000	0.000000	0.000000	0	56	0
1873	4	1	2	0.000000	97.250000	93.000000	0.000000	0.000000	0	54	0
1874	1	1	2	0.000000	102.000000	97.000000	0.000000	0.000000	0	52	0
1875	3	1	2	0.000000	94.666667	89.666667	0.000000	0.000000	0	54	0
1876	17	1	2	0.000000	94.823529	90.588235	0.000000	0.000000	0	63	0
1877	49	1	0	0.000000	92.469388	91.448980	0.000000	0.000000	0	88	0
1878	17	1	1	0.000000	2.941176	2.941176	0.000000	0.000000	0	2	0
1879	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1880	1	2	3	0.000000	2228.000000	3.000000	0.000000	0.000000	0	1118	0
1881	3	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	3	0
1882	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1883	4	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	2	0
1884	4	2	1	0.000000	14.500000	14.500000	0.000000	0.000000	0	9	0
1885	19	1	1	0.000000	50.578947	50.105263	0.000000	0.000000	0	29	0
1886	54	0	0	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1887	6	2	2	0.000000	125.500000	119.666667	0.000000	0.000000	0	63	0
1888	32	2	1	0.000000	91.437500	90.156250	0.000000	0.000000	0	78	0
1889	21	1	1	0.000000	6.285714	6.285714	0.000000	0.000000	0	9	0
1890	5	1	1	0.000000	4.400000	4.400000	0.000000	0.000000	0	3	0
1891	16	1	2	0.000000	4.125000	4.125000	0.000000	0.000000	0	3	0
1892	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1893	15	1	2	0.000000	8.733333	6.466667	0.000000	0.000000	0	8	0
1894	14	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1895	143	3	1	0.000000	24.160839	23.720280	0.000000	0.000000	0	41	0
1896	21	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	2	0
