ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1	1	1	2	0.000000	2888.000000	2697.000000	0.000000	0.000000	0	1438	0
2	1	2	3	0.000000	2916.000000	2729.000000	0.000000	0.000000	0	1458	0
3	1	1	2	0.000000	2919.000000	2742.000000	0.000000	0.000000	0	1458	0
4	1	3	6	0.000000	3113.000000	2972.000000	0.000000	0.000000	0	1573	0
5	34	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
6	19	1	2	0.000000	1.789474	1.789474	0.000000	0.000000	0	2	0
7	10	1	3	0.000000	809.900000	772.800000	0.000000	0.000000	0	438	0
8	4	2	2	0.000000	803.000000	777.000000	0.000000	0.000000	0	416	0
9	6	2	1	0.000000	874.666667	845.000000	0.000000	0.000000	0	468	0
10	1	2	2	0.000000	883.000000	856.000000	0.000000	0.000000	0	432	0
11	1	3	1	0.000000	885.000000	857.000000	0.000000	0.000000	0	433	0
12	1	2	1	0.000000	941.000000	914.000000	0.000000	0.000000	0	463	0
13	1	1	2	0.000000	947.000000	920.000000	0.000000	0.000000	0	463	0
14	1	3	3	0.000000	958.000000	931.000000	0.000000	0.000000	0	469	0
15	1	2	1	0.000000	1009.000000	982.000000	0.000000	0.000000	0	492	0
16	1	2	2	0.000000	1027.000000	1002.000000	0.000000	0.000000	0	502	0
17	1	3	1	0.000000	1093.000000	1069.000000	0.000000	0.000000	0	538	0
18	2	2	1	0.000000	1056.000000	1034.500000	0.000000	0.000000	0	527	0
19	21	1	1	0.000000	1.571429	1.523810	0.000000	0.000000	0	1	0
20	1	1	3	0.000000	679.000000	657.000000	0.000000	0.000000	0	333	0
21	1	2	2	0.000000	655.000000	634.000000	0.000000	0.000000	0	323	0
22	1	2	3	0.000000	705.000000	685.000000	0.000000	0.000000	0	352	0
23	1	1	3	0.000000	701.000000	683.000000	0.000000	0.000000	0	348	0
24	2	1	2	0.000000	722.000000	703.000000	0.000000	0.000000	0	359	0
25	3	1	3	0.000000	720.000000	700.000000	0.000000	0.000000	0	359	0
26	1	1	2	0.000000	709.000000	689.000000	0.000000	0.000000	0	349	0
27	1	1	3	0.000000	713.000000	693.000000	0.000000	0.000000	0	350	0
28	5	2	2	0.000000	709.800000	690.400000	0.000000	0.000000	0	387	0
29	5	1	3	0.000000	300.400000	292.600000	0.000000	0.000000	0	186	0
30	14	1	2	0.000000	289.428571	279.785714	0.000000	0.000000	0	180	0
31	6	2	2	0.000000	292.666667	278.166667	0.000000	0.000000	0	178	0
32	8	2	1	0.000000	335.000000	317.125000	0.000000	0.000000	0	181	0
33	2	2	1	0.000000	359.000000	344.000000	0.000000	0.000000	0	171	0
34	3	2	1	0.000000	397.333333	382.000000	0.000000	0.000000	0	207	0
35	9	1	1	0.000000	473.000000	413.000000	0.000000	0.000000	0	293	0
36	4	2	2	0.000000	546.500000	522.250000	0.000000	0.000000	0	259	0
37	3	1	1	0.000000	576.000000	545.000000	0.000000	0.000000	0	273	0
38	2	1	2	0.000000	616.500000	585.500000	0.000000	0.000000	0	302	0
39	2	1	2	0.000000	703.500000	671.000000	0.000000	0.000000	0	327	0
40	1	8	3	0.000000	8820.000000	8270.000000	0.000000	0.000000	0	4437	0
41	1	5	4	0.000000	8658.000000	8117.000000	0.000000	0.000000	0	4355	0
42	1	6	5	0.000000	8658.000000	8139.000000	0.000000	0.000000	0	4355	0
43	1	4	9	0.000000	8675.000000	8153.000000	0.000000	0.000000	0	4367	0
44	1	7	9	0.000000	8046.000000	7540.000000	0.000000	0.000000	0	4032	0
45	1	7	4	0.000000	8059.000000	7587.000000	0.000000	0.000000	0	4043	0
46	1	9	6	0.000000	8049.000000	7532.000000	0.000000	0.000000	0	4036	0
47	1	6	6	0.000000	8100.000000	7596.000000	0.000000	0.000000	0	4065	0
48	1	3	8	0.000000	8320.000000	7805.000000	0.000000	0.000000	0	4186	0
49	1	2	6	0.000000	7832.000000	7341.000000	0.000000	0.000000	0	3936	0
50	1	4	10	0.000000	7893.000000	7421.000000	0.000000	0.000000	0	3961	0
51	1	7	2	0.000000	7782.000000	7301.000000	0.000000	0.000000	0	3898	0
52	1	6	9	0.000000	7775.000000	7294.000000	0.000000	0.000000	0	3906	0
53	1	6	13	0.000000	7741.000000	7302.000000	0.000000	0.000000	0	3889	0
54	1	7	2	0.000000	7144.000000	6721.000000	0.000000	0.000000	0	3578	0
55	1	2	3	0.000000	7119.000000	6709.000000	0.000000	0.000000	0	3569	0
56	1	4	5	0.000000	7041.000000	6621.000000	0.000000	0.000000	0	3528	0
57	1	3	3	0.000000	6722.000000	6309.000000	0.000000	0.000000	0	3367	0
58	1	3	6	0.000000	6640.000000	6259.000000	0.000000	0.000000	0	3320	0
59	1	1	4	0.000000	6574.000000	6193.000000	0.000000	0.000000	0	3294	0
60	1	7	4	0.000000	6819.000000	6331.000000	0.000000	0.000000	0	3367	0
61	0	1	4	Inf	Inf	Inf	Inf	Inf	0	3362	0
62	1	4	2	0.000000	6642.000000	6229.000000	0.000000	0.000000	0	3323	0
63	1	1	2	0.000000	6375.000000	6023.000000	0.000000	0.000000	0	3209	0
64	1	8	5	0.000000	6145.000000	5784.000000	0.000000	0.000000	0	3098	0
65	1	4	4	0.000000	5511.000000	5147.000000	0.000000	0.000000	0	2769	0
66	1	2	5	0.000000	5347.000000	5049.000000	0.000000	0.000000	0	2686	0
67	1	3	2	0.000000	5293.000000	4982.000000	0.000000	0.000000	0	2659	0
68	1	2	3	0.000000	5257.000000	4960.000000	0.000000	0.000000	0	2646	0
69	1	4	2	0.000000	5043.000000	4744.000000	0.000000	0.000000	0	2538	0
70	1	4	3	0.000000	5003.000000	4705.000000	0.000000	0.000000	0	2509	0
71	1	3	3	0.000000	4838.000000	4543.000000	0.000000	0.000000	0	2424	0
72	1	4	7	0.000000	4840.000000	4574.000000	0.000000	0.000000	0	2432	0
73	1	2	3	0.000000	4545.000000	4282.000000	0.000000	0.000000	0	2279	0
74	1	2	5	0.000000	4540.000000	4290.000000	0.000000	0.000000	0	2280	0
75	1	2	4	0.000000	4432.000000	4182.000000	0.000000	0.000000	0	2233	0
76	1	3	1	0.000000	4461.000000	4212.000000	0.000000	0.000000	0	2246	0
77	1	5	6	0.000000	4439.000000	4218.000000	0.000000	0.000000	0	2247	0
78	1	2	4	0.000000	4168.000000	3907.000000	0.000000	0.000000	0	2105	0
79	1	3	2	0.000000	3528.000000	3292.000000	0.000000	0.000000	0	1774	0
80	1	2	1	0.000000	3372.000000	3145.000000	0.000000	0.000000	0	1699	0
81	1	1	2	0.000000	3268.000000	3164.000000	0.000000	0.000000	0	1717	0
82	1	2	2	0.000000	3255.000000	3037.000000	0.000000	0.000000	0	1639	0
83	1	3	2	0.000000	2476.000000	2274.000000	0.000000	0.000000	0	1615	0
84	2	6	4	0.000000	3212.000000	2961.500000	0.000000	0.000000	0	1687	0
85	1	2	3	0.000000	2981.000000	2719.000000	0.000000	0.000000	0	1504	0
86	1	3	1	0.000000	2854.000000	2635.000000	0.000000	0.000000	0	1431	0
87	1	1	3	0.000000	2559.000000	2342.000000	0.000000	0.000000	0	1275	0
88	1	1	3	0.000000	2544.000000	2325.000000	0.000000	0.000000	0	1267	0
89	1	4	3	0.000000	2490.000000	2297.000000	0.000000	0.000000	0	1238	0
90	1	2	3	0.000000	2514.000000	2320.000000	0.000000	0.000000	0	1268	0
91	1	1	1	0.000000	2528.000000	2337.000000	0.000000	0.000000	0	1256	0
92	1	6	3	0.000000	2521.000000	2344.000000	0.000000	0.000000	0	1257	0
93	1	1	2	0.000000	2504.000000	2333.000000	0.000000	0.000000	0	1248	0
94	1	1	3	0.000000	2499.000000	2338.000000	0.000000	0.000000	0	1249	0
95	3	3	3	0.000000	2489.333333	2358.666667	0.000000	0.000000	0	1254	0
96	1	2	1	0.000000	2457.000000	2352.000000	0.000000	0.000000	0	1243	0
97	1	2	2	0.000000	2429.000000	2326.000000	0.000000	0.000000	0	1235	0
98	1	1	1	0.000000	2376.000000	2273.000000	0.000000	0.000000	0	1209	0
99	1	1	2	0.000000	2378.000000	2293.000000	0.000000	0.000000	0	1205	0
100	1	2	2	0.000000	1952.000000	1876.000000	0.000000	0.000000	0	982	0
101	2	2	1	0.000000	1876.000000	1818.000000	0.000000	0.000000	0	1014	0
102	1	4	1	0.000000	1806.000000	1751.000000	0.000000	0.000000	0	914	0
103	1	4	1	0.000000	941.000000	890.000000	0.000000	0.000000	0	468	0
104	3	2	1	0.000000	867.000000	829.333333	0.000000	0.000000	0	437	0
105	5	2	2	0.000000	812.600000	782.600000	0.000000	0.000000	0	459	0
106	1	2	1	0.000000	455.000000	427.000000	0.000000	0.000000	0	221	0
107	3	2	1	0.000000	395.333333	375.000000	0.000000	0.000000	0	198	0
108	1	2	1	0.000000	391.000000	371.000000	0.000000	0.000000	0	194	0
109	3	2	1	0.000000	400.000000	372.666667	0.000000	0.000000	0	250	0
110	1	2	1	0.000000	358.000000	347.000000	0.000000	0.000000	0	161	0
111	2	2	1	0.000000	401.500000	390.000000	0.000000	0.000000	0	193	0
112	4	1	2	0.000000	410.750000	401.750000	0.000000	0.000000	0	207	0
113	3	1	3	0.000000	484.000000	311.000000	0.000000	0.000000	0	249	0
114	1	1	2	0.000000	487.000000	465.000000	0.000000	0.000000	0	236	0
115	1	1	2	0.000000	488.000000	465.000000	0.000000	0.000000	0	235	0
116	1	1	3	0.000000	483.000000	460.000000	0.000000	0.000000	0	233	0
117	1	1	3	0.000000	471.000000	447.000000	0.000000	0.000000	0	227	0
118	3	3	2	0.000000	463.333333	295.666667	0.000000	0.000000	0	228	0
119	1	1	1	0.000000	470.000000	448.000000	0.000000	0.000000	0	229	0
120	1	1	2	0.000000	516.000000	493.000000	0.000000	0.000000	0	251	0
121	1	1	2	0.000000	517.000000	494.000000	0.000000	0.000000	0	252	0
122	2	1	2	0.000000	518.000000	487.000000	0.000000	0.000000	0	258	0
123	1	1	2	0.000000	530.000000	500.000000	0.000000	0.000000	0	260	0
124	1	1	2	0.000000	527.000000	494.000000	0.000000	0.000000	0	258	0
125	1	2	2	0.000000	517.000000	484.000000	0.000000	0.000000	0	254	0
126	3	2	1	0.000000	502.333333	381.666667	0.000000	0.000000	0	256	0
127	2	3	1	0.000000	472.500000	434.000000	0.000000	0.000000	0	240	0
128	1	5	1	0.000000	466.000000	429.000000	0.000000	0.000000	0	232	0
129	1	3	1	0.000000	463.000000	428.000000	0.000000	0.000000	0	229	0
130	1	2	1	0.000000	496.000000	462.000000	0.000000	0.000000	0	264	0
131	1	1	2	0.000000	566.000000	531.000000	0.000000	0.000000	0	281	0
132	1	1	2	0.000000	552.000000	518.000000	0.000000	0.000000	0	276	0
133	7	1	3	0.000000	613.428571	169.857143	0.000000	0.000000	0	335	0
134	1	1	2	0.000000	617.000000	563.000000	0.000000	0.000000	0	300	0
135	7	2	3	0.000000	614.000000	409.857143	0.000000	0.000000	0	332	0
136	2	1	1	0.000000	592.500000	557.500000	0.000000	0.000000	0	294	0
137	1	2	2	0.000000	579.000000	546.000000	0.000000	0.000000	0	287	0
138	2	1	1	0.000000	572.500000	543.000000	0.000000	0.000000	0	292	0
139	2	1	2	0.000000	600.500000	576.500000	0.000000	0.000000	0	301	0
140	1	1	2	0.000000	599.000000	578.000000	0.000000	0.000000	0	300	0
141	2	2	2	0.000000	590.500000	573.500000	0.000000	0.000000	0	296	0
142	4	2	1	0.000000	450.250000	434.500000	0.000000	0.000000	0	252	0
143	2	2	1	0.000000	457.000000	442.500000	0.000000	0.000000	0	235	0
144	8	1	1	0.000000	429.875000	415.750000	0.000000	0.000000	0	265	0
145	1	2	1	0.000000	353.000000	349.000000	0.000000	0.000000	0	188	0
146	1	2	1	0.000000	352.000000	348.000000	0.000000	0.000000	0	189	0
147	1	2	1	0.000000	348.000000	344.000000	0.000000	0.000000	0	186	0
148	1	2	1	0.000000	350.000000	346.000000	0.000000	0.000000	0	187	0
149	1	1	2	0.000000	341.000000	337.000000	0.000000	0.000000	0	181	0
150	1	2	2	0.000000	322.000000	318.000000	0.000000	0.000000	0	171	0
151	2	2	2	0.000000	155.500000	149.500000	0.000000	0.000000	0	163	0
152	0	2	1	Inf	Inf	Inf	Inf	Inf	0	163	0
153	1	2	2	0.000000	316.000000	309.000000	0.000000	0.000000	0	168	0
154	1	2	2	0.000000	333.000000	333.000000	0.000000	0.000000	0	181	0
155	1	3	1	0.000000	324.000000	324.000000	0.000000	0.000000	0	176	0
156	1	2	2	0.000000	345.000000	344.000000	0.000000	0.000000	0	187	0
157	1	1	1	0.000000	342.000000	341.000000	0.000000	0.000000	0	186	0
158	1	2	3	0.000000	381.000000	376.000000	0.000000	0.000000	0	205	0
159	1	2	1	0.000000	382.000000	377.000000	0.000000	0.000000	0	206	0
160	1	3	1	0.000000	402.000000	396.000000	0.000000	0.000000	0	219	0
161	1	2	1	0.000000	405.000000	399.000000	0.000000	0.000000	0	222	0
162	2	1	2	0.000000	403.500000	397.500000	0.000000	0.000000	0	221	0
163	0	3	2	Inf	Inf	Inf	Inf	Inf	0	230	0
164	2	2	2	0.000000	423.000000	420.500000	0.000000	0.000000	0	232	0
165	2	3	1	0.000000	417.000000	416.000000	0.000000	0.000000	0	227	0
166	1	2	3	0.000000	370.000000	366.000000	0.000000	0.000000	0	202	0
167	2	1	2	0.000000	371.000000	366.000000	0.000000	0.000000	0	203	0
168	1	2	2	0.000000	376.000000	366.000000	0.000000	0.000000	0	200	0
169	1	1	1	0.000000	373.000000	363.000000	0.000000	0.000000	0	198	0
170	1	3	2	0.000000	376.000000	367.000000	0.000000	0.000000	0	199	0
171	2	1	1	0.000000	363.000000	356.500000	0.000000	0.000000	0	195	0
172	2	1	2	0.000000	357.000000	349.500000	0.000000	0.000000	0	189	0
173	1	1	2	0.000000	368.000000	360.000000	0.000000	0.000000	0	194	0
174	1	1	3	0.000000	384.000000	370.000000	0.000000	0.000000	0	200	0
175	1	1	4	0.000000	411.000000	392.000000	0.000000	0.000000	0	206	0
176	3	1	2	0.000000	408.000000	392.000000	0.000000	0.000000	0	207	0
177	2	2	2	0.000000	355.500000	341.500000	0.000000	0.000000	0	192	0
178	2	1	3	0.000000	2337.500000	2279.000000	0.000000	0.000000	0	1167	0
179	1	1	2	0.000000	2357.000000	2293.000000	0.000000	0.000000	0	1170	0
180	1	3	3	0.000000	2570.000000	2441.000000	0.000000	0.000000	0	1253	0
181	1	1	2	0.000000	2711.000000	2575.000000	0.000000	0.000000	0	1328	0
182	1	1	2	0.000000	2764.000000	2621.000000	0.000000	0.000000	0	1359	0
183	1	2	3	0.000000	2881.000000	2736.000000	0.000000	0.000000	0	1416	0
184	2	5	2	0.000000	2793.000000	2638.500000	0.000000	0.000000	0	1406	0
185	1	1	2	0.000000	1722.000000	1645.000000	0.000000	0.000000	0	848	0
186	1	1	3	0.000000	1741.000000	1657.000000	0.000000	0.000000	0	861	0
187	1	2	3	0.000000	1745.000000	1664.000000	0.000000	0.000000	0	863	0
188	2	3	1	0.000000	1717.000000	1641.000000	0.000000	0.000000	0	852	0
189	2	1	3	0.000000	1602.500000	1524.000000	0.000000	0.000000	0	844	0
190	1	1	1	0.000000	1369.000000	1293.000000	0.000000	0.000000	0	605	0
191	1	2	4	0.000000	1327.000000	1252.000000	0.000000	0.000000	0	651	0
192	1	1	1	0.000000	1298.000000	1222.000000	0.000000	0.000000	0	638	0
193	2	1	2	0.000000	1296.500000	1220.000000	0.000000	0.000000	0	642	0
194	3	3	2	0.000000	1272.333333	1197.000000	0.000000	0.000000	0	637	0
195	1	2	2	0.000000	1266.000000	1186.000000	0.000000	0.000000	0	692	0
196	1	1	2	0.000000	1370.000000	1283.000000	0.000000	0.000000	0	673	0
197	1	1	1	0.000000	1468.000000	1387.000000	0.000000	0.000000	0	747	0
198	2	2	2	0.000000	1595.000000	1515.500000	0.000000	0.000000	0	803	0
199	1	5	1	0.000000	1546.000000	1469.000000	0.000000	0.000000	0	764	0
200	3	2	1	0.000000	1492.000000	948.333333	0.000000	0.000000	0	774	0
201	1	2	1	0.000000	1481.000000	1417.000000	0.000000	0.000000	0	729	0
202	1	2	3	0.000000	1486.000000	1425.000000	0.000000	0.000000	0	731	0
203	1	3	1	0.000000	1566.000000	1505.000000	0.000000	0.000000	0	774	0
204	2	1	2	0.000000	1580.000000	1521.500000	0.000000	0.000000	0	781	0
205	3	2	3	0.000000	1579.333333	1524.333333	0.000000	0.000000	0	798	0
206	1	1	1	0.000000	1599.000000	1537.000000	0.000000	0.000000	0	785	0
207	1	1	1	0.000000	1679.000000	1612.000000	0.000000	0.000000	0	813	0
208	1	6	3	0.000000	3443.000000	3277.000000	0.000000	0.000000	0	1738	0
209	1	3	5	0.000000	3434.000000	3020.000000	0.000000	0.000000	0	1733	0
210	1	3	2	0.000000	3159.000000	2996.000000	0.000000	0.000000	0	1599	0
211	1	2	2	0.000000	3137.000000	2990.000000	0.000000	0.000000	0	1589	0
212	1	1	4	0.000000	3212.000000	3052.000000	0.000000	0.000000	0	1633	0
213	1	2	4	0.000000	2963.000000	2813.000000	0.000000	0.000000	0	1496	0
214	1	4	3	0.000000	2945.000000	2800.000000	0.000000	0.000000	0	1488	0
215	1	1	1	0.000000	2965.000000	2822.000000	0.000000	0.000000	0	1503	0
216	1	3	3	0.000000	2900.000000	2768.000000	0.000000	0.000000	0	1459	0
217	2	3	2	0.000000	2873.000000	2741.000000	0.000000	0.000000	0	1444	0
218	1	1	1	0.000000	2864.000000	2733.000000	0.000000	0.000000	0	1440	0
219	1	4	1	0.000000	2772.000000	2643.000000	0.000000	0.000000	0	1385	0
220	1	3	3	0.000000	2713.000000	2580.000000	0.000000	0.000000	0	1373	0
221	1	1	2	0.000000	2711.000000	2581.000000	0.000000	0.000000	0	1371	0
222	1	1	2	0.000000	2706.000000	2575.000000	0.000000	0.000000	0	1359	0
223	1	3	4	0.000000	3412.000000	3259.000000	0.000000	0.000000	0	1620	0
224	1	5	1	0.000000	3360.000000	3208.000000	0.000000	0.000000	0	1590	0
225	1	3	2	0.000000	3281.000000	3130.000000	0.000000	0.000000	0	1568	0
226	1	2	1	0.000000	3339.000000	3181.000000	0.000000	0.000000	0	1586	0
227	1	3	1	0.000000	3325.000000	3169.000000	0.000000	0.000000	0	1579	0
228	1	2	2	0.000000	3354.000000	3199.000000	0.000000	0.000000	0	1599	0
229	1	1	2	0.000000	3338.000000	3193.000000	0.000000	0.000000	0	1583	0
230	1	3	3	0.000000	3550.000000	3402.000000	0.000000	0.000000	0	1692	0
231	1	3	1	0.000000	3431.000000	3286.000000	0.000000	0.000000	0	1628	0
232	1	5	1	0.000000	3423.000000	3284.000000	0.000000	0.000000	0	1622	0
233	1	1	3	0.000000	3357.000000	3208.000000	0.000000	0.000000	0	1601	0
234	1	2	4	0.000000	3355.000000	3208.000000	0.000000	0.000000	0	1601	0
235	1	3	2	0.000000	3415.000000	3275.000000	0.000000	0.000000	0	1635	0
236	1	5	2	0.000000	3485.000000	3330.000000	0.000000	0.000000	0	1673	0
237	1	7	5	0.000000	3590.000000	3424.000000	0.000000	0.000000	0	1717	0
238	1	3	3	0.000000	3576.000000	3419.000000	0.000000	0.000000	0	1709	0
239	1	3	4	0.000000	3494.000000	3326.000000	0.000000	0.000000	0	1664	0
240	1	2	2	0.000000	3604.000000	3433.000000	0.000000	0.000000	0	1716	0
241	1	3	2	0.000000	3660.000000	3494.000000	0.000000	0.000000	0	1736	0
242	1	1	2	0.000000	3648.000000	3502.000000	0.000000	0.000000	0	1743	0
243	1	3	3	0.000000	3544.000000	3394.000000	0.000000	0.000000	0	1695	0
244	1	4	3	0.000000	3680.000000	3523.000000	0.000000	0.000000	0	1778	0
245	1	1	4	0.000000	3670.000000	3516.000000	0.000000	0.000000	0	1767	0
246	1	5	3	0.000000	3661.000000	3505.000000	0.000000	0.000000	0	1754	0
247	1	7	1	0.000000	3650.000000	3493.000000	0.000000	0.000000	0	1751	0
248	1	2	5	0.000000	2501.000000	2358.000000	0.000000	0.000000	0	1203	0
249	1	5	1	0.000000	2593.000000	2462.000000	0.000000	0.000000	0	1252	0
250	1	1	5	0.000000	2510.000000	2365.000000	0.000000	0.000000	0	1219	0
251	1	2	3	0.000000	2487.000000	2342.000000	0.000000	0.000000	0	1193	0
252	2	5	2	0.000000	2473.000000	2329.000000	0.000000	0.000000	0	1194	0
253	1	2	3	0.000000	2513.000000	2373.000000	0.000000	0.000000	0	1205	0
254	1	4	2	0.000000	2456.000000	2325.000000	0.000000	0.000000	0	1174	0
255	1	2	4	0.000000	2308.000000	2183.000000	0.000000	0.000000	0	1110	0
256	2	3	5	0.000000	2306.000000	2187.000000	0.000000	0.000000	0	1121	0
257	1	2	1	0.000000	2305.000000	2186.000000	0.000000	0.000000	0	1100	0
258	1	1	2	0.000000	2227.000000	2118.000000	0.000000	0.000000	0	1065	0
259	1	1	4	0.000000	2260.000000	2164.000000	0.000000	0.000000	0	1090	0
260	2	2	3	0.000000	1938.000000	1851.500000	0.000000	0.000000	0	1044	0
261	2	1	3	0.000000	1711.000000	1638.000000	0.000000	0.000000	0	838	0
262	1	1	2	0.000000	1736.000000	1672.000000	0.000000	0.000000	0	845	0
263	1	2	2	0.000000	1827.000000	1747.000000	0.000000	0.000000	0	895	0
264	1	2	1	0.000000	1827.000000	1744.000000	0.000000	0.000000	0	888	0
265	1	3	2	0.000000	1833.000000	1750.000000	0.000000	0.000000	0	904	0
266	3	2	2	0.000000	1712.000000	1633.666667	0.000000	0.000000	0	868	0
267	1	1	3	0.000000	1586.000000	1518.000000	0.000000	0.000000	0	781	0
268	1	3	2	0.000000	2180.000000	2004.000000	0.000000	0.000000	0	1006	0
269	3	1	3	0.000000	2338.666667	2227.333333	0.000000	0.000000	0	1236	0
270	1	1	2	0.000000	2411.000000	2310.000000	0.000000	0.000000	0	1175	0
271	1	4	4	0.000000	2474.000000	2363.000000	0.000000	0.000000	0	1207	0
272	1	1	1	0.000000	2473.000000	2350.000000	0.000000	0.000000	0	1191	0
273	1	1	2	0.000000	2434.000000	2317.000000	0.000000	0.000000	0	1170	0
274	2	1	3	0.000000	2420.000000	2307.000000	0.000000	0.000000	0	1163	0
275	1	1	2	0.000000	2416.000000	2309.000000	0.000000	0.000000	0	1157	0
276	2	2	5	0.000000	2196.000000	2088.500000	0.000000	0.000000	0	1205	0
277	2	1	1	0.000000	1956.500000	1857.000000	0.000000	0.000000	0	951	0
278	1	4	1	0.000000	1996.000000	1906.000000	0.000000	0.000000	0	965	0
279	1	4	2	0.000000	1925.000000	1832.000000	0.000000	0.000000	0	925	0
280	1	1	2	0.000000	1909.000000	1825.000000	0.000000	0.000000	0	931	0
281	1	1	2	0.000000	1896.000000	1812.000000	0.000000	0.000000	0	920	0
282	1	1	2	0.000000	1948.000000	1864.000000	0.000000	0.000000	0	947	0
283	1	2	2	0.000000	1840.000000	1761.000000	0.000000	0.000000	0	888	0
284	2	1	3	0.000000	1811.000000	1739.500000	0.000000	0.000000	0	883	0
285	1	1	2	0.000000	1852.000000	1784.000000	0.000000	0.000000	0	894	0
286	3	3	1	0.000000	2023.666667	1950.333333	0.000000	0.000000	0	1018	0
287	2	4	2	0.000000	2041.000000	1969.000000	0.000000	0.000000	0	1023	0
288	1	4	2	0.000000	2057.000000	1994.000000	0.000000	0.000000	0	1021	0
289	2	2	1	0.000000	2082.000000	2009.000000	0.000000	0.000000	0	1035	0
290	1	1	5	0.000000	2062.000000	1990.000000	0.000000	0.000000	0	1024	0
291	4	1	3	0.000000	2103.250000	2023.500000	0.000000	0.000000	0	1088	0
292	2	2	2	0.000000	2143.000000	2056.500000	0.000000	0.000000	0	1127	0
293	1	2	4	0.000000	2098.000000	2009.000000	0.000000	0.000000	0	1039	0
294	2	2	2	0.000000	1922.500000	1836.500000	0.000000	0.000000	0	971	0
295	3	2	2	0.000000	1848.000000	1770.666667	0.000000	0.000000	0	977	0
296	1	2	1	0.000000	1758.000000	1684.000000	0.000000	0.000000	0	878	0
297	1	5	1	0.000000	1741.000000	1671.000000	0.000000	0.000000	0	872	0
298	1	3	1	0.000000	1639.000000	1579.000000	0.000000	0.000000	0	819	0
299	1	1	1	0.000000	1488.000000	1432.000000	0.000000	0.000000	0	751	0
300	1	1	2	0.000000	1511.000000	1462.000000	0.000000	0.000000	0	763	0
301	1	2	1	0.000000	1504.000000	1450.000000	0.000000	0.000000	0	760	0
302	1	2	1	0.000000	1406.000000	1346.000000	0.000000	0.000000	0	705	0
303	2	2	2	0.000000	1381.000000	1317.000000	0.000000	0.000000	0	708	0
304	3	2	2	0.000000	1390.666667	1323.666667	0.000000	0.000000	0	718	0
305	3	2	2	0.000000	1414.666667	912.666667	0.000000	0.000000	0	768	0
306	5	3	1	0.000000	1394.200000	1321.800000	0.000000	0.000000	0	745	0
307	2	2	3	0.000000	1410.500000	673.500000	0.000000	0.000000	0	703	0
308	1	2	2	0.000000	1391.000000	1327.000000	0.000000	0.000000	0	693	0
309	1	2	2	0.000000	1403.000000	1339.000000	0.000000	0.000000	0	699	0
310	1	3	2	0.000000	1371.000000	1315.000000	0.000000	0.000000	0	649	0
311	3	2	1	0.000000	1338.000000	1278.000000	0.000000	0.000000	0	691	0
312	2	1	1	0.000000	1584.000000	1521.500000	0.000000	0.000000	0	868	0
313	2	2	2	0.000000	1733.500000	1670.000000	0.000000	0.000000	0	869	0
314	1	3	1	0.000000	1741.000000	1667.000000	0.000000	0.000000	0	870	0
315	1	1	1	0.000000	1761.000000	1689.000000	0.000000	0.000000	0	880	0
316	1	1	1	0.000000	1778.000000	1700.000000	0.000000	0.000000	0	886	0
317	2	4	3	0.000000	1743.500000	1660.500000	0.000000	0.000000	0	865	0
318	1	1	1	0.000000	1641.000000	1562.000000	0.000000	0.000000	0	810	0
319	2	1	1	0.000000	1848.000000	1761.000000	0.000000	0.000000	0	936	0
320	2	2	2	0.000000	1880.000000	1783.000000	0.000000	0.000000	0	949	0
321	1	1	2	0.000000	1877.000000	1780.000000	0.000000	0.000000	0	941	0
322	2	2	4	0.000000	1878.000000	1776.000000	0.000000	0.000000	0	952	0
323	6	1	2	0.000000	725.166667	577.833333	0.000000	0.000000	0	369	0
324	1	2	2	0.000000	724.000000	694.000000	0.000000	0.000000	0	338	0
325	6	1	1	0.000000	733.000000	473.500000	0.000000	0.000000	0	356	0
326	1	2	2	0.000000	695.000000	678.000000	0.000000	0.000000	0	337	0
327	2	2	1	0.000000	662.500000	643.000000	0.000000	0.000000	0	338	0
328	5	2	1	0.000000	629.200000	613.400000	0.000000	0.000000	0	316	0
329	6	2	1	0.000000	587.833333	576.333333	0.000000	0.000000	0	305	0
330	2	3	1	0.000000	374.000000	366.000000	0.000000	0.000000	0	186	0
331	2	2	1	0.000000	342.500000	336.500000	0.000000	0.000000	0	179	0
332	4	2	1	0.000000	325.000000	315.250000	0.000000	0.000000	0	168	0
333	1	2	1	0.000000	323.000000	312.000000	0.000000	0.000000	0	154	0
334	1	4	2	0.000000	1230.000000	1164.000000	0.000000	0.000000	0	624	0
335	3	2	2	0.000000	1256.000000	1189.333333	0.000000	0.000000	0	653	0
336	1	2	2	0.000000	1218.000000	1166.000000	0.000000	0.000000	0	633	0
337	1	3	2	0.000000	1219.000000	1176.000000	0.000000	0.000000	0	615	0
338	1	1	2	0.000000	1062.000000	1022.000000	0.000000	0.000000	0	532	0
339	7	2	2	0.000000	1057.571429	1015.285714	0.000000	0.000000	0	603	0
340	1	1	1	0.000000	1024.000000	982.000000	0.000000	0.000000	0	512	0
341	5	2	2	0.000000	1031.400000	798.800000	0.000000	0.000000	0	528	0
342	1	2	2	0.000000	1065.000000	1030.000000	0.000000	0.000000	0	535	0
